1048;侵;9;"Hito, Ninben, Hitoyane";シン、おか-す
1049;信;9;"Hito, Ninben, Hitoyane";シン
1050;津;9;"Mizu, Sanzui, Shitamizu";シン、つ
1051;神;9;"Shimesu, Shimesuhen";シン、ジン、かみ、[かん]、[こう]
1052;唇;10;"Kuchi, Kuchihen";シン、くちびる
1053;娠;10;"Onna, Onnahen";シン
1054;振;10;Tehen;シン、ふ-る、ふ-るう、ふ-れる
1055;浸;10;"Mizu, Sanzui, Shitamizu";シン、ひた-す、ひた-る
1056;真;10;"Me, Mehen";シン、ま
1057;針;10;"Kane, Kanehen";シン、はり
1058;深;11;"Mizu, Sanzui, Shitamizu";シン、ふか-い、ふか-まる、ふか-める
1059;紳;11;"Ito, Itohen";シン
1060;進;11;Shinnyoo;シン、すす-む、すす-める
1061;森;12;"Ki, Kihen";シン、もり
1062;診;12;"Gon, Gonben";シン、み-る
1063;寝;13;Ukanmuri;シン、ね-る、ね-かす
1064;慎;13;"Kokoro, Risshinben, Shitagokoro";シン、つつし-む
1065;新;13;"Kin, Onozukuri";シン、あたら-しい、あら-た、にい
1066;審;15;Ukanmuri;シン
1067;震;15;"Ame, Amekanmuri";シン、ふる-う、ふる-える
1068;薪;16;Kusakanmuri;シン、たきぎ
1069;親;16;Miru;シン、おや、した-しい、した-しむ
1070;人;2;"Hito, Ninben, Hitoyane";ジン、ニン、ひと
1071;刃;3;"Katana, Rittoo";ジン、は
1072;仁;4;"Hito, Ninben, Hitoyane";ジン、[ニ]
1073;尽;6;Shikabane;ジン、つ-くす、つ-きる、つ-かす
1074;迅;6;Shinnyoo;ジン
1075;甚;9;Amai;ジン、はなは-だ、はなは-だしい
1076;陣;10;Kozatohen;ジン
1077;尋;12;Sun;ジン、たず-ねる
1078;腎;13;"Niku, Nikuzuki";ジン
1079;須;12;Oogai;ス
1080;図;7;Kunigamae;ズ、ト、はか-る
1081;水;4;"Mizu, Sanzui, Shitamizu";スイ、みず
1082;吹;7;"Kuchi, Kuchihen";スイ、ふ-く
1083;垂;8;"Tsuchi, Tsuchihen";スイ、た-れる、た-らす
1084;炊;8;"Hi, Hihen, Renga";スイ、た-く
1085;帥;9;"Haba, Kinben";スイ
1086;粋;10;"Kome, Komehen";スイ、いき
1087;衰;10;"Koromo, Koromohen";スイ、おとろ-える
1088;推;11;Tehen;スイ、お-す
1089;酔;11;"Tori, Torihen";スイ、よ-う
1090;遂;12;Shinnyoo;スイ、と-げる
1091;睡;13;"Me, Mehen";スイ
1092;穂;15;"Nogi, Nogihen";スイ、ほ
1093;随;12;Kozatohen;ズイ
1094;髄;19;"Hone, Honehen";ズイ
1095;枢;8;"Ki, Kihen";スウ
1096;崇;11;"Yama, Yamahen";スウ
1097;数;13;Nobun;スウ、[ス]、かず、かぞ-える
1098;据;11;Tehen;す-える、す-わる
1099;杉;7;"Ki, Kihen";すぎ
1100;裾;13;"Koromo, Koromohen";すそ
1101;寸;3;Sun;スン
1102;瀬;19;"Mizu, Sanzui, Shitamizu";せ
1103;是;9;"Nichi, Nichihen";ゼ
1104;井;4;Ni;セイ、[ショウ]、い
1105;世;5;Ichi;セイ、セ、よ
1106;正;5;Tomeru;セイ、ショウ、ただ-しい、ただ-す、まさ
1107;生;5;Umareru;セイ、ショウ、い-きる、い-かす、い-ける、う-まれる、う-む、お-う、は-える、は-やす、き、なま
1108;成;6;"Hokogamae, Hokozukuri";セイ、[ジョウ]、な-る、な-す
1109;西;6;Nishi;セイ、サイ、にし
1110;声;7;Samurai;セイ、[ショウ]、こえ、[こわ]
1111;制;8;"Katana, Rittoo";セイ
1112;姓;8;"Onna, Onnahen";セイ、ショウ
1113;征;8;Gyooninben;セイ
1114;性;8;"Kokoro, Risshinben, Shitagokoro";セイ、ショウ
1115;青;8;"Ao, Aohen";セイ、[ショウ]、あお、あお-い
1116;斉;8;Sei;セイ
1117;政;9;Nobun;セイ、[ショウ]、まつりごと
1118;星;9;"Nichi, Nichihen";セイ、[ショウ]、ほし
1119;牲;9;"Ushi, Ushihen";セイ
1120;省;9;"Me, Mehen";セイ、ショウ、かえり-みる、はぶ-く
1121;凄;10;Nisui;セイ
1122;逝;10;Shinnyoo;セイ、ゆ-く、い-く
1123;清;11;"Mizu, Sanzui, Shitamizu";セイ、[ショウ]、きよ-い、きよ-まる、きよ-める
1124;盛;11;Sara;セイ、[ジョウ]、も-る、さか-る、さか-ん
1125;婿;12;"Onna, Onnahen";セイ、むこ
1126;晴;12;"Nichi, Nichihen";セイ、は-れる、は-らす
1127;勢;13;Chikara;セイ、いきお-い
1128;聖;13;"Mimi, Mimihen";セイ
1129;誠;13;"Gon, Gonben";セイ、まこと
1130;精;14;"Kome, Komehen";セイ、[ショウ]
1131;製;14;"Koromo, Koromohen";セイ
1132;誓;14;"Gon, Gonben";セイ、ちか-う
1133;静;14;"Ao, Aohen";セイ、[ジョウ]、しず、しず-か、しず-まる、しず-める
1134;請;15;"Gon, Gonben";セイ、[シン]、こ-う、う-ける
1135;整;16;Nobun;セイ、ととの-える、ととの-う
1136;醒;16;"Tori, Torihen";セイ
1137;税;12;"Nogi, Nogihen";ゼイ
1138;夕;3;Yuube;セキ、ゆう
1139;斥;5;"Kin, Onozukuri";セキ
1140;石;5;"Ishi, Ishihen";セキ、[シャク]、[コク]、いし
1141;赤;7;Aka;セキ、[シャク]、あか、あか-い、あか-らむ、あか-らめる
1142;昔;8;"Nichi, Nichihen";セキ、[シャク]、むかし
1143;析;8;"Ki, Kihen";セキ
1144;席;10;"Haba, Kinben";セキ
1145;脊;10;"Niku, Nikuzuki";セキ
1146;隻;10;Furutori;セキ
1147;惜;11;"Kokoro, Risshinben, Shitagokoro";セキ、お-しい、お-しむ
1148;戚;11;"Hokogamae, Hokozukuri";セキ
1149;責;11;"Kai, Kaihen";セキ、せ-める
1150;跡;13;"Ashi, Ashihen";セキ、あと
1151;積;16;"Nogi, Nogihen";セキ、つ-む、つ-もる
1152;績;17;"Ito, Itohen";セキ
1153;籍;20;"Take, Takekanmuri";セキ
1154;切;4;"Katana, Rittoo";セツ、[サイ]、き-る、き-れる
1155;折;7;Tehen;セツ、お-る、おり、お-れる
1156;拙;8;Tehen;セツ、つたな-い
1157;窃;9;"Ana, Anakanmuri";セツ
1158;接;11;Tehen;セツ、つ-ぐ
1159;設;11;"Gon, Gonben";セツ、もう-ける
1160;雪;11;"Ame, Amekanmuri";セツ、ゆき
1161;摂;13;Tehen;セツ
1162;節;13;"Take, Takekanmuri";セツ、[セチ]、ふし
1163;説;14;"Gon, Gonben";セツ、[ゼイ]、と-く
1164;舌;6;Shita;ゼツ、した
1165;絶;12;"Ito, Itohen";ゼツ、た-える、た-やす、た-つ
1166;千;3;Juu;セン、ち
1167;川;3;Magarigawa;セン、かわ
1168;仙;5;"Hito, Ninben, Hitoyane";セン
1169;占;5;Uranai;セン、し-める、うらな-う
1170;先;6;Hitoashi;セン、さき
1171;宣;9;Ukanmuri;セン
1172;専;9;Sun;セン、もっぱ-ら
1173;泉;9;"Mizu, Sanzui, Shitamizu";セン、いずみ
1174;浅;9;"Mizu, Sanzui, Shitamizu";セン、あさ-い
1175;洗;9;"Mizu, Sanzui, Shitamizu";セン、あら-う
1176;染;9;"Ki, Kihen";セン、そ-める、そ-まる、し-みる、し-み
1177;扇;10;"To, Tokanmuri";セン、おうぎ
1178;栓;10;"Ki, Kihen";セン
1179;旋;11;"Hoo, Hoohen";セン
1180;船;11;"Fune, Funehen";セン、ふね、[ふな]
1181;戦;13;"Hokogamae, Hokozukuri";セン、いくさ、たたか-う
1182;煎;13;"Hi, Hihen, Renga";セン、い-る
1183;羨;13;Hitsuji;セン、うらや-む、うらや-ましい
1184;腺;13;"Niku, Nikuzuki";セン
1185;詮;13;"Gon, Gonben";セン
1186;践;13;"Ashi, Ashihen";セン
1187;箋;14;Kusakanmuri;セン
1188;銭;14;"Kane, Kanehen";セン、ぜに
1189;潜;15;"Mizu, Sanzui, Shitamizu";セン、ひそ-む、もぐ-る
1190;線;15;"Ito, Itohen";セン
1191;遷;15;Shinnyoo;セン
1192;選;15;Shinnyoo;セン、えら-ぶ
1193;薦;16;Kusakanmuri;セン、すす-める
1194;繊;17;"Ito, Itohen";セン
1195;鮮;17;"Uo, Uohen";セン、あざ-やか
1196;全;6;"Hito, Ninben, Hitoyane";ゼン、まった-く、すべ-て
1197;前;9;"Katana, Rittoo";ゼン、まえ
1198;善;12;"Kuchi, Kuchihen";ゼン、よ-い
1199;然;12;"Hi, Hihen, Renga";ゼン、ネン
1200;禅;13;"Shimesu, Shimesuhen";ゼン
1201;漸;14;"Mizu, Sanzui, Shitamizu";ゼン
1202;膳;16;"Niku, Nikuzuki";ゼン
1203;繕;18;"Ito, Itohen";ゼン、つくろ-う
1204;狙;8;"Inu, Kemonohen";ソ、ねら-う
1205;阻;8;Kozatohen;ソ、はば-む
1206;祖;9;"Shimesu, Shimesuhen";ソ
1207;租;10;"Nogi, Nogihen";ソ
1208;素;10;"Ito, Itohen";ソ、ス
1209;措;11;Tehen;ソ
1210;粗;11;"Kome, Komehen";ソ、あら-い
1211;組;11;"Ito, Itohen";ソ、く-む、くみ
1212;疎;12;Hiki;ソ、うと-い、うと-む
1213;訴;12;"Gon, Gonben";ソ、うった-える
1214;塑;13;"Tsuchi, Tsuchihen";ソ
1215;遡;14;Shinnyoo;ソ、さかのぼ-る
1216;礎;18;"Ishi, Ishihen";ソ、いしずえ
1217;双;4;Mata;ソウ、ふた
1218;壮;6;Samurai;ソウ
1219;早;6;"Nichi, Nichihen";ソウ、[サッ]、はや-い、はや-まる、はや-める
1220;争;6;Ku;ソウ、あらそ-う
1221;走;7;"Hashiru, Soonyoo";ソウ、はし-る
1222;奏;9;Dai;ソウ、かな-でる
1223;相;9;"Me, Mehen";ソウ、ショウ、あい
1224;荘;9;Kusakanmuri;ソウ
1225;草;9;Kusakanmuri;ソウ、くさ
1226;送;9;Shinnyoo;ソウ、おく-る
1227;倉;10;"Hito, Ninben, Hitoyane";ソウ、くら
1228;捜;10;Tehen;ソウ、さが-す
1229;挿;10;Tehen;ソウ、さ-す
1230;桑;10;"Ki, Kihen";ソウ、くわ
1231;巣;11;Tsukanmuri;ソウ、す
1232;掃;11;Tehen;ソウ、は-く
1233;曹;11;Hirabi;ソウ
1234;曽;11;Hirabi;ソウ、[ゾ]
1235;爽;11;"Meme, Kou";ソウ、さわ-やか
1236;窓;11;"Ana, Anakanmuri";ソウ、まど
1237;創;12;"Katana, Rittoo";ソウ、つく-る
1238;喪;12;"Kuchi, Kuchihen";ソウ、も
1239;痩;12;Yamaidare;ソウ、や-せる
1240;葬;12;Kusakanmuri;ソウ、ほうむ-る
1241;装;12;"Koromo, Koromohen";ソウ、ショウ、よそお-う
1242;僧;13;"Hito, Ninben, Hitoyane";ソウ
1243;想;13;"Kokoro, Risshinben, Shitagokoro";ソウ、[ソ]
1244;層;14;Shikabane;ソウ
1245;総;14;"Ito, Itohen";ソウ
1246;遭;14;Shinnyoo;ソウ、あ-う
1247;槽;15;"Ki, Kihen";ソウ
1248;踪;15;"Ashi, Ashihen";ソウ
1249;操;16;Tehen;ソウ、みさお、あやつ-る
1250;燥;17;"Hi, Hihen, Renga";ソウ
1251;霜;17;"Ame, Amekanmuri";ソウ、しも
1252;騒;18;"Uma, Umahen";ソウ、さわ-ぐ
1253;藻;19;Kusakanmuri;ソウ、も
1254;造;10;Shinnyoo;ゾウ、つく-る
1255;像;14;"Hito, Ninben, Hitoyane";ゾウ
1256;増;14;"Tsuchi, Tsuchihen";ゾウ、ま-す、ふ-える、ふ-やす
1257;憎;14;"Kokoro, Risshinben, Shitagokoro";ゾウ、にく-む、にく-い、にく-らしい、にく-しみ
1258;蔵;15;Kusakanmuri;ゾウ、くら
1259;贈;18;"Kai, Kaihen";ゾウ、[ソウ]、おく-る
1260;臓;19;"Niku, Nikuzuki";ゾウ
1261;即;7;"Fushizukuri, Warifu";ソク
1262;束;7;"Ki, Kihen";ソク、たば
1263;足;7;"Ashi, Ashihen";ソク、あし、た-りる、た-る、た-す
1264;促;9;"Hito, Ninben, Hitoyane";ソク、うなが-す
1265;則;9;"Katana, Rittoo";ソク
1266;息;10;"Kokoro, Risshinben, Shitagokoro";ソク、いき
1267;捉;10;Tehen;ソク、とら-える
1268;速;10;Shinnyoo;ソク、はや-い、はや-める、はや-まる、すみ-やか
1269;側;11;"Hito, Ninben, Hitoyane";ソク、がわ
1270;測;12;"Mizu, Sanzui, Shitamizu";ソク、はか-る
1271;俗;9;"Hito, Ninben, Hitoyane";ゾク
1272;族;11;"Hoo, Hoohen";ゾク
1273;属;12;Shikabane;ゾク
1274;賊;13;"Kai, Kaihen";ゾク
1275;続;13;"Ito, Itohen";ゾク、つづ-く、つづ-ける
1276;卒;8;Juu;ソツ
1277;率;11;Gen;ソツ、リツ、ひき-いる
1278;存;6;"Ko, Kohen";ソン、ゾン
1279;村;7;"Ki, Kihen";ソン、むら
1280;孫;10;"Ko, Kohen";ソン、まご
1281;尊;12;Sun;ソン、たっと-い、とうと-い、たっと-ぶ、とうと-ぶ
1282;損;13;Tehen;ソン、そこ-なう、そこ-ねる
1283;遜;14;Shinnyoo;ソン
1284;他;5;"Hito, Ninben, Hitoyane";タ、ほか
1285;多;6;Yuube;タ、おお-い
1286;汰;7;"Mizu, Sanzui, Shitamizu";タ
1287;打;5;Tehen;ダ、う-つ
1288;妥;7;"Onna, Onnahen";ダ
1289;唾;11;"Kuchi, Kuchihen";ダ、つば
1290;堕;12;"Tsuchi, Tsuchihen";ダ
1291;惰;12;"Kokoro, Risshinben, Shitagokoro";ダ
1292;駄;14;"Uma, Umahen";ダ
1293;太;4;Dai;タイ、タ、ふと-い、ふと-る
1294;対;7;Sun;タイ、ツイ
1295;体;7;"Hito, Ninben, Hitoyane";タイ、テイ、からだ
1296;耐;9;Shikashite;タイ、た-える
1297;待;9;Gyooninben;タイ、ま-つ
1298;怠;9;"Kokoro, Risshinben, Shitagokoro";タイ、おこた-る、なま-ける
1299;胎;9;"Niku, Nikuzuki";タイ
1300;退;9;Shinnyoo;タイ、しりぞ-く、しりぞ-ける
1301;帯;10;"Haba, Kinben";タイ、お-びる、おび
1302;泰;10;"Mizu, Sanzui, Shitamizu";タイ
1303;堆;11;"Tsuchi, Tsuchihen";タイ
1304;袋;11;"Koromo, Koromohen";タイ、ふくろ
1305;逮;11;Shinnyoo;タイ
1306;替;12;Hirabi;タイ、か-える、か-わる
1307;貸;12;"Kai, Kaihen";タイ、か-す
1308;隊;12;Kozatohen;タイ
1309;滞;13;"Mizu, Sanzui, Shitamizu";タイ、とどこお-る
1310;態;14;"Kokoro, Risshinben, Shitagokoro";タイ
1311;戴;17;"Hokogamae, Hokozukuri";タイ
1312;大;3;Dai;ダイ、タイ、おお、おお-きい、おお-いに
1313;代;5;"Hito, Ninben, Hitoyane";ダイ、タイ、か-わる、か-える、よ、しろ
1314;台;5;"Kuchi, Kuchihen";ダイ、タイ
1315;第;11;"Take, Takekanmuri";ダイ
1316;題;18;Oogai;ダイ
1317;滝;13;"Mizu, Sanzui, Shitamizu";たき
1318;宅;6;Ukanmuri;タク
1319;択;7;Tehen;タク
1320;沢;7;"Mizu, Sanzui, Shitamizu";タク、さわ
1321;卓;8;Juu;タク
1322;拓;8;Tehen;タク
1323;託;10;"Gon, Gonben";タク
1324;濯;17;"Mizu, Sanzui, Shitamizu";タク
1325;諾;15;"Gon, Gonben";ダク
1326;濁;16;"Mizu, Sanzui, Shitamizu";ダク、にご-る、にご-す
1327;但;7;"Hito, Ninben, Hitoyane";ただ-し
1328;達;12;Shinnyoo;タツ
1329;脱;11;"Niku, Nikuzuki";ダツ、ぬ-ぐ、ぬ-げる
1330;奪;14;Dai;ダツ、うば-う
1331;棚;12;"Ki, Kihen";たな
1332;誰;15;"Gon, Gonben";だれ
1333;丹;4;Ten;タン
1334;旦;5;"Nichi, Nichihen";タン、ダン
1335;担;8;Tehen;タン、かつ-ぐ、にな-う
1336;単;9;Tsukanmuri;タン
1337;炭;9;"Hi, Hihen, Renga";タン、すみ
1338;胆;9;"Niku, Nikuzuki";タン
1339;探;11;Tehen;タン、さぐ-る、さが-す
1340;淡;11;"Mizu, Sanzui, Shitamizu";タン、あわ-い
1341;短;12;"Ya, Yahen";タン、みじか-い
1342;嘆;13;"Kuchi, Kuchihen";タン、なげ-く、なげ-かわしい
1343;端;14;Tatsu;タン、はし、は、はた
1344;綻;14;"Ito, Itohen";タン、ほころ-びる
1345;誕;15;"Gon, Gonben";タン
1346;鍛;17;"Kane, Kanehen";タン、きた-える
1347;団;6;Kunigamae;ダン、[トン]
1348;男;7;"Ta, Tahen";ダン、ナン、おとこ
1349;段;9;Rumata;ダン
1350;断;11;"Kin, Onozukuri";ダン、た-つ、ことわ-る
1351;弾;12;"Yumi, Yumihen";ダン、ひ-く、はず-む、たま
1352;暖;13;"Nichi, Nichihen";ダン、あたた-か、あたた-かい、あたた-まる、あたた-める
1353;談;15;"Gon, Gonben";ダン
1354;壇;16;"Tsuchi, Tsuchihen";ダン、[タン]
1355;地;6;"Tsuchi, Tsuchihen";チ、ジ
1356;池;6;"Mizu, Sanzui, Shitamizu";チ、いけ
1357;知;8;"Ya, Yahen";チ、し-る
1358;値;10;"Hito, Ninben, Hitoyane";チ、ね、あたい
1359;恥;10;"Kokoro, Risshinben, Shitagokoro";チ、は-じる、はじ、は-じらう、は-ずかしい
1360;致;10;Itaru;チ、いた-す
1361;遅;12;Shinnyoo;チ、おく-れる、おく-らす、おそ-い
1362;痴;13;Yamaidare;チ
1363;稚;13;"Nogi, Nogihen";チ
1364;置;13;Amigashira;チ、お-く
1365;緻;16;"Ito, Itohen";チ
1366;竹;6;"Take, Takekanmuri";チク、たけ
1367;畜;10;"Ta, Tahen";チク
1368;逐;10;Shinnyoo;チク
1369;蓄;13;Kusakanmuri;チク、たくわ-える
1370;築;16;"Take, Takekanmuri";チク、きず-く
1371;秩;10;"Nogi, Nogihen";チツ
1372;窒;11;"Ana, Anakanmuri";チツ
1373;茶;9;Kusakanmuri;チャ、サ
1374;着;12;Hitsuji;チャク、[ジャク]、き-る、き-せる、つ-く、つ-ける
1375;嫡;14;"Onna, Onnahen";チャク
1376;中;4;Boo;チュウ、[ジュウ]、なか
1377;仲;6;"Hito, Ninben, Hitoyane";チュウ、なか
1378;虫;6;"Mushi, Mushihen";チュウ、むし
1379;沖;7;"Mizu, Sanzui, Shitamizu";チュウ、おき
1380;宙;8;Ukanmuri;チュウ
1381;忠;8;"Kokoro, Risshinben, Shitagokoro";チュウ
1382;抽;8;Tehen;チュウ
1383;注;8;"Mizu, Sanzui, Shitamizu";チュウ、そそ-ぐ
1384;昼;9;"Nichi, Nichihen";チュウ、ひる
1385;柱;9;"Ki, Kihen";チュウ、はしら
1386;衷;10;"Koromo, Koromohen";チュウ
1387;酎;10;"Tori, Torihen";チュウ
1388;鋳;15;"Kane, Kanehen";チュウ、い-る
1389;駐;15;"Uma, Umahen";チュウ
1390;著;11;Kusakanmuri;チョ、あらわ-す、いちじる-しい
1391;貯;12;"Kai, Kaihen";チョ
1392;丁;2;Ichi;チョウ、テイ
1393;弔;4;"Yumi, Yumihen";チョウ、とむら-う
1394;庁;5;Madare;チョウ
1395;兆;6;Hitoashi;チョウ、きざ-す、きざ-し
1396;町;7;"Ta, Tahen";チョウ、まち
1397;長;8;Nagai;チョウ、なが-い
1398;挑;9;Tehen;チョウ、いど-む
1399;帳;11;"Haba, Kinben";チョウ
1400;張;11;"Yumi, Yumihen";チョウ、は-る
1401;彫;11;Sanzukuri;チョウ、ほ-る
1402;眺;11;"Me, Mehen";チョウ、なが-める
1403;釣;11;"Kane, Kanehen";チョウ、つ-る
1404;頂;11;Oogai;チョウ、いただ-く、いただき
1405;鳥;11;Tori;チョウ、とり
1406;朝;12;"Tsuki, Tsukihen";チョウ、あさ
1407;貼;12;"Kai, Kaihen";チョウ、は-る
1408;超;12;"Hashiru, Soonyoo";チョウ、こ-える、こ-す
1409;腸;13;"Niku, Nikuzuki";チョウ
1410;跳;13;"Ashi, Ashihen";チョウ、は-ねる、と-ぶ
1411;徴;14;Gyooninben;チョウ
1412;嘲;15;"Kuchi, Kuchihen";チョウ、あざけ-る
1413;潮;15;"Mizu, Sanzui, Shitamizu";チョウ、しお
1414;澄;15;"Mizu, Sanzui, Shitamizu";チョウ、す-む、す-ます
1415;調;15;"Gon, Gonben";チョウ、しら-べる、ととの-う、ととの-える
1416;聴;17;"Mimi, Mimihen";チョウ、き-く
1417;懲;18;"Kokoro, Risshinben, Shitagokoro";チョウ、こ-りる、こ-らす、こ-らしめる
1418;直;8;"Me, Mehen";チョク、ジキ、ただ-ちに、なお-す、なお-る
1419;勅;9;Chikara;チョク
1420;捗;10;Tehen;チョク
1421;沈;7;"Mizu, Sanzui, Shitamizu";チン、しず-む、しず-める
1422;珍;9;"Tama, Oo";チン、めずら-しい
1423;朕;10;"Tsuki, Tsukihen";チン
1424;陳;11;Kozatohen;チン
1425;賃;13;"Kai, Kaihen";チン
1426;鎮;18;"Kane, Kanehen";チン、しず-める、しず-まる
1427;追;9;Shinnyoo;ツイ、お-う
1428;椎;12;"Ki, Kihen";ツイ
1429;墜;15;"Tsuchi, Tsuchihen";ツイ
1430;通;10;Shinnyoo;ツウ、[ツ]、とお-る、とお-す、かよ-う
1431;痛;12;Yamaidare;ツウ、いた-い、いた-む、いた-める
1432;塚;12;"Tsuchi, Tsuchihen";つか
1433;漬;14;"Mizu, Sanzui, Shitamizu";つ-ける、つ-かる
1434;坪;8;"Tsuchi, Tsuchihen";つぼ
1435;爪;4;Tsumekanmuri;つめ、[つま]
1436;鶴;21;Tori;つる
1437;低;7;"Hito, Ninben, Hitoyane";テイ、ひく-い、ひく-める、ひく-まる
1438;呈;7;"Kuchi, Kuchihen";テイ
1439;廷;7;Ennyoo;テイ
1440;弟;7;"Yumi, Yumihen";テイ、[ダイ]、[デ]、おとうと
1441;定;8;Ukanmuri;テイ、ジョウ、さだ-める、さだ-まる、さだ-か
1442;底;8;Madare;テイ、そこ
1443;抵;8;Tehen;テイ
1444;邸;8;Oozato;テイ
1445;亭;9;Nabebuta;テイ
1446;貞;9;"Kai, Kaihen";テイ
1447;帝;9;"Haba, Kinben";テイ
1448;訂;9;"Gon, Gonben";テイ
1449;庭;10;Madare;テイ、にわ
1450;逓;10;Shinnyoo;テイ
1451;停;11;"Hito, Ninben, Hitoyane";テイ
1452;偵;11;"Hito, Ninben, Hitoyane";テイ
1453;堤;12;"Tsuchi, Tsuchihen";テイ、つつみ
1454;提;12;Tehen;テイ、さ-げる
1455;程;12;"Nogi, Nogihen";テイ、ほど
1456;艇;13;"Fune, Funehen";テイ
1457;締;15;"Ito, Itohen";テイ、し-まる、し-める
1458;諦;16;"Gon, Gonben";テイ、あきら-める
1459;泥;8;"Mizu, Sanzui, Shitamizu";デイ、どろ
1460;的;8;Shiro;テキ、まと
1461;笛;11;"Take, Takekanmuri";テキ、ふえ
1462;摘;14;Tehen;テキ、つ-む
1463;滴;14;"Mizu, Sanzui, Shitamizu";テキ、しずく、したた-る
1464;適;14;Shinnyoo;テキ
1465;敵;15;Nobun;テキ、かたき
1466;溺;13;"Mizu, Sanzui, Shitamizu";デキ、おぼ-れる
1467;迭;8;Shinnyoo;テツ
1468;哲;10;"Kuchi, Kuchihen";テツ
1469;鉄;13;"Kane, Kanehen";テツ
1470;徹;15;Gyooninben;テツ
1471;撤;15;Tehen;テツ
1472;天;4;Dai;テン、あめ、[あま]
1473;典;8;Hachi;テン
1474;店;8;Madare;テン、みせ
1475;点;9;"Hi, Hihen, Renga";テン
1476;展;10;Shikabane;テン
1477;添;11;"Mizu, Sanzui, Shitamizu";テン、そ-える、そ-う
1478;転;11;"Kuruma, Kurumahen";テン、ころ-がる、ころ-げる、ころ-がす、ころ-ぶ
1479;填;13;"Tsuchi, Tsuchihen";テン
1480;田;5;"Ta, Tahen";デン、た
1481;伝;6;"Hito, Ninben, Hitoyane";デン、つた-わる、つた-える、つた-う
1482;殿;13;Rumata;デン、テン、との、どの
1483;電;13;"Ame, Amekanmuri";デン
1484;斗;4;Tomasu;ト
1485;吐;6;"Kuchi, Kuchihen";ト、は-く
1486;妬;8;"Onna, Onnahen";ト、ねた-む
1487;徒;10;Gyooninben;ト
1488;途;10;Shinnyoo;ト
1489;都;11;Oozato;ト、ツ、みやこ
1490;渡;12;"Mizu, Sanzui, Shitamizu";ト、わた-る、わた-す
1491;塗;13;"Tsuchi, Tsuchihen";ト、ぬ-る
1492;賭;16;"Kai, Kaihen";ト、か-ける
1493;土;3;"Tsuchi, Tsuchihen";ド、ト、つち
1494;奴;5;"Onna, Onnahen";ド
1495;努;7;Chikara;ド、つと-める
1496;度;9;Madare;ド、[ト]、[タク]、たび
1497;怒;9;"Kokoro, Risshinben, Shitagokoro";ド、いか-る、おこ-る
1498;刀;2;"Katana, Rittoo";トウ、かたな
1499;冬;5;Suinyoo;トウ、ふゆ
1500;灯;6;"Hi, Hihen, Renga";トウ、ひ
1501;当;6;Shoo;トウ、あ-たる、あ-てる
1502;投;7;Tehen;トウ、な-げる
1503;豆;7;Mame;トウ、[ズ]、まめ
1504;東;8;"Ki, Kihen";トウ、ひがし
1505;到;8;"Katana, Rittoo";トウ
1506;逃;9;Shinnyoo;トウ、に-げる、に-がす、のが-す、のが-れる
1507;倒;10;"Hito, Ninben, Hitoyane";トウ、たお-れる、たお-す
1508;凍;10;Nisui;トウ、こお-る、こご-える
1509;唐;10;"Kuchi, Kuchihen";トウ、から
1510;島;10;"Yama, Yamahen";トウ、しま
1511;桃;10;"Ki, Kihen";トウ、もも
1512;討;10;"Gon, Gonben";トウ、う-つ
1513;透;10;Shinnyoo;トウ、す-く、す-かす、す-ける
1514;党;10;Shoo;トウ
1515;悼;11;"Kokoro, Risshinben, Shitagokoro";トウ、いた-む
1516;盗;11;Sara;トウ、ぬす-む
1517;陶;11;Kozatohen;トウ
1518;塔;12;"Tsuchi, Tsuchihen";トウ
1519;搭;12;Tehen;トウ
1520;棟;12;"Ki, Kihen";トウ、むね、[むな]
1521;湯;12;"Mizu, Sanzui, Shitamizu";トウ、ゆ
1522;痘;12;Yamaidare;トウ
1523;登;12;Hatsugashira;トウ、ト、のぼ-る
1524;答;12;"Take, Takekanmuri";トウ、こた-える、こた-え
1525;等;12;"Take, Takekanmuri";トウ、ひと-しい
1526;筒;12;"Take, Takekanmuri";トウ、つつ
1527;統;12;"Ito, Itohen";トウ、す-べる
1528;稲;14;"Nogi, Nogihen";トウ、いね、[いな]
1529;踏;15;"Ashi, Ashihen";トウ、ふ-む、ふ-まえる
1530;糖;16;"Kome, Komehen";トウ
1531;頭;16;Oogai;トウ、ズ、[ト]、あたま、かしら
1532;謄;17;"Gon, Gonben";トウ
1533;藤;18;Kusakanmuri;トウ、ふじ
1534;闘;18;Mongamae;トウ、たたか-う
1535;騰;20;"Uma, Umahen";トウ
1536;同;6;"Kuchi, Kuchihen";ドウ、おな-じ
1537;洞;9;"Mizu, Sanzui, Shitamizu";ドウ、ほら
1538;胴;10;"Niku, Nikuzuki";ドウ
1539;動;11;Chikara;ドウ、うご-く、うご-かす
1540;堂;11;"Tsuchi, Tsuchihen";ドウ
1541;童;12;Tatsu;ドウ、わらべ
1542;道;12;Shinnyoo;ドウ、[トウ]、みち
1543;働;13;"Hito, Ninben, Hitoyane";ドウ、はたら-く
1544;銅;14;"Kane, Kanehen";ドウ
1545;導;15;Sun;ドウ、みちび-く
1546;瞳;17;"Me, Mehen";ドウ、ひとみ
1547;峠;9;"Yama, Yamahen";とうげ
1548;匿;10;Kakushigamae;トク
1549;特;10;"Ushi, Ushihen";トク
